"","X","album_name","track_title","track_n","line","word","sentiment","x"
"356",315,"The College Dropout","Jesus Walks",7,17,"shit","anger",315
"357",315,"The College Dropout","Jesus Walks",7,17,"shit","disgust",315
"358",318,"The College Dropout","Jesus Walks",7,20,"save","joy",318
"359",318,"The College Dropout","Jesus Walks",7,20,"save","trust",318
"360",319,"The College Dropout","Jesus Walks",7,21,"fool","disgust",319
"361",321,"The College Dropout","Jesus Walks",7,23,"hope","anticipation",321
"362",321,"The College Dropout","Jesus Walks",7,23,"hope","joy",321
"363",321,"The College Dropout","Jesus Walks",7,23,"hope","surprise",321
"364",321,"The College Dropout","Jesus Walks",7,23,"hope","trust",321
"365",323,"The College Dropout","Jesus Walks",7,25,"god","anticipation",323
"366",323,"The College Dropout","Jesus Walks",7,25,"god","fear",323
"367",323,"The College Dropout","Jesus Walks",7,25,"god","joy",323
"368",323,"The College Dropout","Jesus Walks",7,25,"god","trust",323
"369",323,"The College Dropout","Jesus Walks",7,25,"break","surprise",323
"370",325,"The College Dropout","Jesus Walks",7,27,"pray","anticipation",325
"371",325,"The College Dropout","Jesus Walks",7,27,"pray","fear",325
"372",325,"The College Dropout","Jesus Walks",7,27,"pray","joy",325
"373",325,"The College Dropout","Jesus Walks",7,27,"pray","surprise",325
"374",325,"The College Dropout","Jesus Walks",7,27,"pray","trust",325
"375",329,"The College Dropout","Jesus Walks",7,31,"god","anticipation",329
"376",329,"The College Dropout","Jesus Walks",7,31,"god","fear",329
"377",329,"The College Dropout","Jesus Walks",7,31,"god","joy",329
"378",329,"The College Dropout","Jesus Walks",7,31,"god","trust",329
"379",329,"The College Dropout","Jesus Walks",7,31,"afraid","fear",329
"380",331,"The College Dropout","Jesus Walks",7,33,"god","anticipation",331
"381",331,"The College Dropout","Jesus Walks",7,33,"god","fear",331
"382",331,"The College Dropout","Jesus Walks",7,33,"god","joy",331
"383",331,"The College Dropout","Jesus Walks",7,33,"god","trust",331
"384",331,"The College Dropout","Jesus Walks",7,33,"break","surprise",331
"385",333,"The College Dropout","Jesus Walks",7,35,"pray","anticipation",333
"386",333,"The College Dropout","Jesus Walks",7,35,"pray","fear",333
"387",333,"The College Dropout","Jesus Walks",7,35,"pray","joy",333
"388",333,"The College Dropout","Jesus Walks",7,35,"pray","surprise",333
"389",333,"The College Dropout","Jesus Walks",7,35,"pray","trust",333
"390",337,"The College Dropout","Jesus Walks",7,39,"god","anticipation",337
"391",337,"The College Dropout","Jesus Walks",7,39,"god","fear",337
"392",337,"The College Dropout","Jesus Walks",7,39,"god","joy",337
"393",337,"The College Dropout","Jesus Walks",7,39,"god","trust",337
"394",337,"The College Dropout","Jesus Walks",7,39,"afraid","fear",337
"395",342,"The College Dropout","Jesus Walks",7,44,"hell","anger",342
"396",342,"The College Dropout","Jesus Walks",7,44,"hell","disgust",342
"397",342,"The College Dropout","Jesus Walks",7,44,"hell","fear",342
"398",342,"The College Dropout","Jesus Walks",7,44,"hell","sadness",342
"399",342,"The College Dropout","Jesus Walks",7,44,"hell","anger",342
"400",342,"The College Dropout","Jesus Walks",7,44,"hell","disgust",342
"401",342,"The College Dropout","Jesus Walks",7,44,"hell","fear",342
"402",342,"The College Dropout","Jesus Walks",7,44,"hell","sadness",342
"403",345,"The College Dropout","Jesus Walks",7,47,"weary","sadness",345
"404",346,"The College Dropout","Jesus Walks",7,48,"extinct","sadness",346
"405",348,"The College Dropout","Jesus Walks",7,50,"argue","anger",348
"406",350,"The College Dropout","Jesus Walks",7,52,"school","trust",350
"407",354,"The College Dropout","Jesus Walks",7,56,"sex","anticipation",354
"408",354,"The College Dropout","Jesus Walks",7,56,"sex","joy",354
"409",354,"The College Dropout","Jesus Walks",7,56,"sex","trust",354
"410",355,"The College Dropout","Jesus Walks",7,57,"god","anticipation",355
"411",355,"The College Dropout","Jesus Walks",7,57,"god","fear",355
"412",355,"The College Dropout","Jesus Walks",7,57,"god","joy",355
"413",355,"The College Dropout","Jesus Walks",7,57,"god","trust",355
"414",358,"The College Dropout","Jesus Walks",7,60,"hope","anticipation",358
"415",358,"The College Dropout","Jesus Walks",7,60,"hope","joy",358
"416",358,"The College Dropout","Jesus Walks",7,60,"hope","surprise",358
"417",358,"The College Dropout","Jesus Walks",7,60,"hope","trust",358
"418",360,"The College Dropout","Jesus Walks",7,62,"time","anticipation",360
"419",362,"The College Dropout","Jesus Walks",7,64,"god","anticipation",362
"420",362,"The College Dropout","Jesus Walks",7,64,"god","fear",362
"421",362,"The College Dropout","Jesus Walks",7,64,"god","joy",362
"422",362,"The College Dropout","Jesus Walks",7,64,"god","trust",362
"423",362,"The College Dropout","Jesus Walks",7,64,"break","surprise",362
"424",364,"The College Dropout","Jesus Walks",7,66,"pray","anticipation",364
"425",364,"The College Dropout","Jesus Walks",7,66,"pray","fear",364
"426",364,"The College Dropout","Jesus Walks",7,66,"pray","joy",364
"427",364,"The College Dropout","Jesus Walks",7,66,"pray","surprise",364
"428",364,"The College Dropout","Jesus Walks",7,66,"pray","trust",364
"429",365,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,1,"true","joy",365
"430",365,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,1,"true","trust",365
"431",365,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,1,"true","joy",365
"432",365,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,1,"true","trust",365
"433",366,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,2,"found","joy",366
"434",366,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,2,"found","trust",366
"435",366,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,2,"found","joy",366
"436",366,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,2,"found","trust",366
"437",376,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,12,"start","anticipation",376
"438",381,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,17,"hot","anger",381
"439",381,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,17,"hot","anger",381
"440",385,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,21,"god","anticipation",385
"441",385,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,21,"god","fear",385
"442",385,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,21,"god","joy",385
"443",385,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,21,"god","trust",385
"444",391,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,27,"boy","disgust",391
"445",392,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,28,"true","joy",392
"446",392,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,28,"true","trust",392
"447",392,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,28,"true","joy",392
"448",392,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,28,"true","trust",392
"449",393,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,29,"found","joy",393
"450",393,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,29,"found","trust",393
"451",393,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,29,"found","joy",393
"452",393,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,29,"found","trust",393
"453",401,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,37,"grandfather","trust",401
"454",403,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,39,"white","anticipation",403
"455",403,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,39,"white","joy",403
"456",403,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,39,"white","trust",403
"457",404,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,40,"tender","joy",404
"458",404,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,40,"tender","trust",404
"459",408,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,44,"music","joy",408
"460",408,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,44,"music","sadness",408
"461",409,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,45,"alive","anticipation",409
"462",409,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,45,"alive","joy",409
"463",409,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,45,"alive","trust",409
"464",410,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,46,"damn","anger",410
"465",410,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,46,"damn","disgust",410
"466",412,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,48,"dirt","disgust",412
"467",412,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,48,"church","anticipation",412
"468",412,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,48,"church","joy",412
"469",412,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,48,"church","trust",412
"470",413,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,49,"swear","trust",413
"471",414,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,50,"praise","joy",414
"472",414,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,50,"praise","trust",414
"473",416,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,52,"rags","disgust",416
"474",417,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,53,"father","trust",417
"475",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"marry","anticipation",418
"476",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"marry","fear",418
"477",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"marry","joy",418
"478",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"marry","surprise",418
"479",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"marry","trust",418
"480",418,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,54,"daughter","joy",418
"481",420,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,56,"smiling","joy",420
"482",422,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,58,"complain","anger",422
"483",422,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,58,"complain","sadness",422
"484",422,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,58,"accident","fear",422
"485",422,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,58,"accident","sadness",422
"486",422,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,58,"accident","surprise",422
"487",423,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,59,"accident","fear",423
"488",423,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,59,"accident","sadness",423
"489",423,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,59,"accident","surprise",423
"490",424,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,60,"die","fear",424
"491",424,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,60,"die","sadness",424
"492",426,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,62,"true","joy",426
"493",426,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,62,"true","trust",426
"494",426,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,62,"true","joy",426
"495",426,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,62,"true","trust",426
"496",427,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,63,"found","joy",427
"497",427,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,63,"found","trust",427
"498",427,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,63,"found","joy",427
"499",427,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,63,"found","trust",427
"500",437,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,73,"delirious","sadness",437
"501",437,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,73,"damn","anger",437
"502",437,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,73,"damn","disgust",437
"503",438,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,74,"expose","anticipation",438
"504",438,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,74,"expose","fear",438
"505",443,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,79,"lyrical","joy",443
"506",444,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,80,"miracle","anticipation",444
"507",444,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,80,"miracle","joy",444
"508",444,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,80,"miracle","surprise",444
"509",444,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,80,"miracle","trust",444
"510",445,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,81,"regiment","fear",445
"511",451,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,87,"hot","anger",451
"512",452,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,88,"determination","trust",452
"513",455,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,91,"cliff","fear",455
"514",458,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,94,"words","anger",458
"515",458,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,94,"found","joy",458
"516",458,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,94,"found","trust",458
"517",460,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,96,"love","joy",460
"518",462,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,98,"words","anger",462
"519",462,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,98,"confined","anger",462
"520",462,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,98,"confined","disgust",462
"521",462,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,98,"confined","fear",462
"522",462,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,98,"confined","sadness",462
"523",464,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,100,"guess","surprise",464
"524",465,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,101,"mouth","surprise",465
"525",466,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,102,"god","anticipation",466
"526",466,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,102,"god","fear",466
"527",466,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,102,"god","joy",466
"528",466,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,102,"god","trust",466
"529",467,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,103,"church","anticipation",467
"530",467,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,103,"church","joy",467
"531",467,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,103,"church","trust",467
"532",468,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,104,"true","joy",468
"533",468,"The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,104,"true","trust",468
