"","x","album_name","track_title","word","sentiment","method"
"913",2531,"Late Registration","Hey Mama","proud",2,"AFINN"
"914",2536,"Late Registration","Hey Mama","fake",-3,"AFINN"
"915",2541,"Late Registration","Hey Mama","perfect",3,"AFINN"
"916",2544,"Late Registration","Hey Mama","proud",2,"AFINN"
"917",2544,"Late Registration","Hey Mama","scream",-2,"AFINN"
"918",2547,"Late Registration","Hey Mama","love",3,"AFINN"
"919",2550,"Late Registration","Hey Mama","love",3,"AFINN"
"920",2550,"Late Registration","Hey Mama","true",2,"AFINN"
"921",2554,"Late Registration","Celebration","bitches",-5,"AFINN"
"922",2556,"Late Registration","Celebration","ass",-4,"AFINN"
"923",2558,"Late Registration","Celebration","shy",-1,"AFINN"
"924",2562,"Late Registration","Celebration","stop",-1,"AFINN"
"925",2565,"Late Registration","Celebration","promise",1,"AFINN"
"926",2566,"Late Registration","Celebration","fine",2,"AFINN"
"927",2572,"Late Registration","Celebration","tired",-2,"AFINN"
"928",2582,"Late Registration","Celebration","bitches",-5,"AFINN"
"929",2584,"Late Registration","Celebration","ass",-4,"AFINN"
"930",2592,"Late Registration","Celebration","ass",-4,"AFINN"
"931",2593,"Late Registration","Celebration","accident",-2,"AFINN"
"932",2593,"Late Registration","Celebration","favorite",2,"AFINN"
"933",2598,"Late Registration","Celebration","bitches",-5,"AFINN"
"934",2600,"Late Registration","Celebration","ass",-4,"AFINN"
"935",2608,"Late Registration","Skit #4","broke",-4,"AFINN"
"936",2609,"Late Registration","Skit #4","broke",-4,"AFINN"
"937",2610,"Late Registration","Skit #4","broke",-4,"AFINN"
"938",2611,"Late Registration","Skit #4","broke",-3,"AFINN"
"939",2615,"Late Registration","Skit #4","broke",-1,"AFINN"
"940",2615,"Late Registration","Skit #4","pretending",-1,"AFINN"
"941",2617,"Late Registration","Skit #4","pretending",-1,"AFINN"
"942",2621,"Late Registration","Skit #4","crazy",-2,"AFINN"
"943",2626,"Late Registration","Skit #4","broke",-2,"AFINN"
"944",2626,"Late Registration","Skit #4","shit",-4,"AFINN"
"945",2631,"Late Registration","Gone (Ft. Cam’ron & Consequence)","cool",1,"AFINN"
"946",2633,"Late Registration","Gone (Ft. Cam’ron & Consequence)","sweet",2,"AFINN"
"947",2644,"Late Registration","Gone (Ft. Cam’ron & Consequence)","love",3,"AFINN"
"948",2647,"Late Registration","Gone (Ft. Cam’ron & Consequence)","bitch",-5,"AFINN"
"949",2648,"Late Registration","Gone (Ft. Cam’ron & Consequence)","damn",-4,"AFINN"
"950",2648,"Late Registration","Gone (Ft. Cam’ron & Consequence)","stupid",-2,"AFINN"
"951",2649,"Late Registration","Gone (Ft. Cam’ron & Consequence)","super",3,"AFINN"
"952",2652,"Late Registration","Gone (Ft. Cam’ron & Consequence)","top",2,"AFINN"
"953",2659,"Late Registration","Gone (Ft. Cam’ron & Consequence)","true",2,"AFINN"
"954",2662,"Late Registration","Gone (Ft. Cam’ron & Consequence)","woo",3,"AFINN"
"955",2665,"Late Registration","Gone (Ft. Cam’ron & Consequence)","damn",-4,"AFINN"
"956",2665,"Late Registration","Gone (Ft. Cam’ron & Consequence)","luck",3,"AFINN"
"957",2666,"Late Registration","Gone (Ft. Cam’ron & Consequence)","niggas",-5,"AFINN"
"958",2668,"Late Registration","Gone (Ft. Cam’ron & Consequence)","shit",-4,"AFINN"
"959",2669,"Late Registration","Gone (Ft. Cam’ron & Consequence)","niggas",-5,"AFINN"
"960",2673,"Late Registration","Gone (Ft. Cam’ron & Consequence)","fine",2,"AFINN"
"961",2676,"Late Registration","Gone (Ft. Cam’ron & Consequence)","disguise",-1,"AFINN"
"962",2677,"Late Registration","Gone (Ft. Cam’ron & Consequence)","greed",-3,"AFINN"
"963",2678,"Late Registration","Gone (Ft. Cam’ron & Consequence)","shit",-4,"AFINN"
"964",2691,"Late Registration","Gone (Ft. Cam’ron & Consequence)","wrong",-2,"AFINN"
"965",2695,"Late Registration","Gone (Ft. Cam’ron & Consequence)","dread",-2,"AFINN"
"966",2704,"Late Registration","Gone (Ft. Cam’ron & Consequence)","shit",-4,"AFINN"
"967",2715,"Late Registration","Gone (Ft. Cam’ron & Consequence)","romance",2,"AFINN"
"968",2722,"Late Registration","Gone (Ft. Cam’ron & Consequence)","ass",-4,"AFINN"
"969",2726,"Late Registration","Gone (Ft. Cam’ron & Consequence)","fired",-2,"AFINN"
"970",2732,"Late Registration","Gone (Ft. Cam’ron & Consequence)","dream",1,"AFINN"
"971",2732,"Late Registration","Gone (Ft. Cam’ron & Consequence)","free",1,"AFINN"
"972",2732,"Late Registration","Gone (Ft. Cam’ron & Consequence)","inspiration",2,"AFINN"
"973",2735,"Late Registration","Gone (Ft. Cam’ron & Consequence)","bitch",-5,"AFINN"
"974",2736,"Late Registration","Gone (Ft. Cam’ron & Consequence)","calm",2,"AFINN"
"975",2738,"Late Registration","Gone (Ft. Cam’ron & Consequence)","inspiration",2,"AFINN"
"976",2741,"Late Registration","Diamonds from Sierra Leone","leave",-1,"AFINN"
"977",2742,"Late Registration","Diamonds from Sierra Leone","fear",-2,"AFINN"
"978",2748,"Late Registration","Diamonds from Sierra Leone","alive",1,"AFINN"
"979",2757,"Late Registration","Diamonds from Sierra Leone","kill",-3,"AFINN"
"980",2759,"Late Registration","Diamonds from Sierra Leone","shit",-4,"AFINN"
"981",2760,"Late Registration","Diamonds from Sierra Leone","damn",-4,"AFINN"
"982",2764,"Late Registration","Diamonds from Sierra Leone","drop",-2,"AFINN"
"983",2764,"Late Registration","Diamonds from Sierra Leone","top",4,"AFINN"
"984",2768,"Late Registration","Diamonds from Sierra Leone","excuse",-1,"AFINN"
"985",2769,"Late Registration","Diamonds from Sierra Leone","stop",-1,"AFINN"
"986",2774,"Late Registration","Diamonds from Sierra Leone","alive",1,"AFINN"
"987",2777,"Late Registration","Diamonds from Sierra Leone","awards",3,"AFINN"
"988",2777,"Late Registration","Diamonds from Sierra Leone","sick",-2,"AFINN"
"989",2781,"Late Registration","Diamonds from Sierra Leone","asshole",-4,"AFINN"
"990",2782,"Late Registration","Diamonds from Sierra Leone","complain",-2,"AFINN"
"991",2784,"Late Registration","Diamonds from Sierra Leone","love",3,"AFINN"
"992",2785,"Late Registration","Diamonds from Sierra Leone","fame",1,"AFINN"
"993",2792,"Late Registration","Diamonds from Sierra Leone","ass",-4,"AFINN"
"994",2793,"Late Registration","Diamonds from Sierra Leone","jesus",1,"AFINN"
"995",2797,"Late Registration","Diamonds from Sierra Leone","leave",-1,"AFINN"
"996",2804,"Late Registration","Diamonds from Sierra Leone","shit",-4,"AFINN"
"997",2805,"Late Registration","Diamonds from Sierra Leone","messed",-2,"AFINN"
"998",2806,"Late Registration","Diamonds from Sierra Leone","damn",-4,"AFINN"
"999",2807,"Late Registration","Diamonds from Sierra Leone","messed",-2,"AFINN"
"1000",2814,"Late Registration","Diamonds from Sierra Leone","death",-2,"AFINN"
"1001",2814,"Late Registration","Diamonds from Sierra Leone","pray",1,"AFINN"
"1002",2816,"Late Registration","Diamonds from Sierra Leone","diamond",1,"AFINN"
"1003",2821,"Late Registration","Diamonds from Sierra Leone","alive",1,"AFINN"
"1004",2827,"Late Registration","Late","ha",8,"AFINN"
"1005",2828,"Late Registration","Late","crying",-2,"AFINN"
"1006",2828,"Late Registration","Late","stop",-1,"AFINN"
"1007",2830,"Late Registration","Late","pay",-1,"AFINN"
"1008",2832,"Late Registration","Late","motherfucker",-5,"AFINN"
"1009",2836,"Late Registration","Late","motherfucker",-5,"AFINN"
"1010",2837,"Late Registration","Late","stop",-1,"AFINN"
"1011",2840,"Late Registration","Late","alarm",-2,"AFINN"
"1012",2842,"Late Registration","Late","broke",-1,"AFINN"
"1013",2845,"Late Registration","Late","ass",-4,"AFINN"
"1014",2848,"Late Registration","Late","missed",-2,"AFINN"
"1015",2851,"Late Registration","Late","insult",-2,"AFINN"
"1016",2857,"Late Registration","Late","stop",-1,"AFINN"
"1017",2859,"Late Registration","Late","pay",-1,"AFINN"
"1018",2861,"Late Registration","Late","motherfucker",-5,"AFINN"
"1019",2865,"Late Registration","Late","motherfucker",-5,"AFINN"
"1020",2866,"Late Registration","Late","miss",-2,"AFINN"
"1021",2868,"Late Registration","Late","fight",-1,"AFINN"
"1022",2873,"Late Registration","Late","unprofessional",-2,"AFINN"
"1023",2885,"Late Registration","Late","stop",-1,"AFINN"
"1024",2887,"Late Registration","Back to Basics (Ft. Common)","shit",-4,"AFINN"
"1025",2887,"Late Registration","Back to Basics (Ft. Common)","worse",-3,"AFINN"
"1026",2890,"Late Registration","Back to Basics (Ft. Common)","shoot",-1,"AFINN"
"1027",2896,"Late Registration","Back to Basics (Ft. Common)","hate",-6,"AFINN"
"1028",2900,"Late Registration","Back to Basics (Ft. Common)","feeling",1,"AFINN"
"1029",2901,"Late Registration","Back to Basics (Ft. Common)","feeling",1,"AFINN"
"1030",2912,"Late Registration","Back to Basics (Ft. Common)","bastards",-5,"AFINN"
"1031",2928,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","excitement",3,"AFINN"
"1032",2939,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","murder",-2,"AFINN"
"1033",2940,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","faithful",3,"AFINN"
"1034",2941,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","fame",1,"AFINN"
"1035",2943,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","grave",-2,"AFINN"
"1036",2944,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","niggas",-5,"AFINN"
"1037",2965,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","crime",-3,"AFINN"
"1038",2969,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","afraid",-2,"AFINN"
"1039",2969,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","niggas",-5,"AFINN"
"1040",2979,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","true",2,"AFINN"
"1041",2980,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","poison",-2,"AFINN"
"1042",2981,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","hard",-1,"AFINN"
"1043",2982,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","dead",-3,"AFINN"
"1044",2982,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","free",1,"AFINN"
"1045",2983,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","free",1,"AFINN"
"1046",2983,"Late Registration","We Can Make It Better (Ft. Common, Q-Tip, Rhymefest & Talib Kweli)","shit",-4,"AFINN"
"1047",2999,"Graduation","Good Morning","fresh",1,"AFINN"
"1048",2999,"Graduation","Good Morning","impressed",3,"AFINN"
"1049",3000,"Graduation","Good Morning","damn",-4,"AFINN"
"1050",3002,"Graduation","Good Morning","ass",-4,"AFINN"
"1051",3004,"Graduation","Good Morning","ass",-4,"AFINN"
"1052",3004,"Graduation","Good Morning","cheated",-3,"AFINN"
"1053",3006,"Graduation","Good Morning","shit",-4,"AFINN"
"1054",3018,"Graduation","Good Morning","pain",-2,"AFINN"
"1055",3019,"Graduation","Good Morning","haters",-3,"AFINN"
"1056",3025,"Graduation","Good Morning","scared",-2,"AFINN"
"1057",3026,"Graduation","Good Morning","complacent",-2,"AFINN"
"1058",3026,"Graduation","Good Morning","scared",-2,"AFINN"
"1059",3027,"Graduation","Good Morning","stupid",-2,"AFINN"
"1060",3029,"Graduation","Good Morning","jesus",1,"AFINN"
"1061",3054,"Graduation","Champion","shit",-4,"AFINN"
"1062",3067,"Graduation","Champion","rich",2,"AFINN"
"1063",3069,"Graduation","Champion","rich",2,"AFINN"
"1064",3078,"Graduation","Champion","shit",-4,"AFINN"
"1065",3091,"Graduation","Champion","pleasure",3,"AFINN"
"1066",3093,"Graduation","Champion","drop",-1,"AFINN"
"1067",3095,"Graduation","Champion","invincible",2,"AFINN"
"1068",3114,"Graduation","Champion","shit",-4,"AFINN"
"1069",3119,"Graduation","Stronger","stronger",2,"AFINN"
"1070",3120,"Graduation","Stronger","kill",-3,"AFINN"
"1071",3121,"Graduation","Stronger","stronger",2,"AFINN"
"1072",3129,"Graduation","Stronger","stronger",2,"AFINN"
"1073",3132,"Graduation","Stronger","lost",-3,"AFINN"
"1074",3135,"Graduation","Stronger","fuck",-4,"AFINN"
"1075",3136,"Graduation","Stronger","awesome",4,"AFINN"
"1076",3137,"Graduation","Stronger","damn",-4,"AFINN"
"1077",3139,"Graduation","Stronger","shit",-4,"AFINN"
"1078",3142,"Graduation","Stronger","honored",2,"AFINN"
"1079",3143,"Graduation","Stronger","fake",-3,"AFINN"
"1080",3143,"Graduation","Stronger","shit",-4,"AFINN"
"1081",3144,"Graduation","Stronger","apeshit",-3,"AFINN"
"1082",3144,"Graduation","Stronger","nuts",-3,"AFINN"
"1083",3145,"Graduation","Stronger","shit",-4,"AFINN"
"1084",3148,"Graduation","Stronger","haters",-3,"AFINN"
"1085",3149,"Graduation","Stronger","kill",-3,"AFINN"
"1086",3150,"Graduation","Stronger","stronger",2,"AFINN"
"1087",3158,"Graduation","Stronger","stronger",2,"AFINN"
"1088",3163,"Graduation","Stronger","god",1,"AFINN"
"1089",3165,"Graduation","Stronger","god",1,"AFINN"
"1090",3166,"Graduation","Stronger","hell",-4,"AFINN"
"1091",3176,"Graduation","Stronger","stronger",2,"AFINN"
"1092",3177,"Graduation","Stronger","kill",-3,"AFINN"
"1093",3178,"Graduation","Stronger","stronger",2,"AFINN"
"1094",3186,"Graduation","Stronger","stronger",2,"AFINN"
"1095",3198,"Graduation","Stronger","stronger",2,"AFINN"
"1096",3199,"Graduation","Stronger","kill",-3,"AFINN"
"1097",3200,"Graduation","Stronger","stronger",2,"AFINN"
"1098",3208,"Graduation","Stronger","stronger",2,"AFINN"
"1099",3213,"Graduation","Stronger","stronger",2,"AFINN"
"1100",3230,"Graduation","Stronger","stronger",2,"AFINN"
"1101",3232,"Graduation","Stronger","stronger",4,"AFINN"
"1102",3235,"Graduation","Stronger","stronger",4,"AFINN"
"1103",3238,"Graduation","Stronger","stronger",4,"AFINN"
"1104",3241,"Graduation","Stronger","stronger",4,"AFINN"
"1105",3243,"Graduation","I Wonder","dreams",1,"AFINN"
"1106",3243,"Graduation","I Wonder","true",2,"AFINN"
"1107",3247,"Graduation","I Wonder","dreams",1,"AFINN"
"1108",3249,"Graduation","I Wonder","dreams",1,"AFINN"
"1109",3250,"Graduation","I Wonder","wrong",-2,"AFINN"
"1110",3256,"Graduation","I Wonder","dreams",1,"AFINN"
"1111",3257,"Graduation","I Wonder","fucking",-4,"AFINN"
"1112",3257,"Graduation","I Wonder","nerves",-1,"AFINN"
"1113",3258,"Graduation","I Wonder","hope",2,"AFINN"
"1114",3268,"Graduation","I Wonder","chokes",-2,"AFINN"
"1115",3268,"Graduation","I Wonder","screams",-2,"AFINN"
"1116",3273,"Graduation","I Wonder","dreams",1,"AFINN"
"1117",3281,"Graduation","I Wonder","god",1,"AFINN"
"1118",3286,"Graduation","I Wonder","feeling",1,"AFINN"
"1119",3288,"Graduation","I Wonder","shit",-4,"AFINN"
"1120",3291,"Graduation","I Wonder","dreams",1,"AFINN"
"1121",3292,"Graduation","Good Life (Ft. T-Pain)","pain",-2,"AFINN"
"1122",3299,"Graduation","Good Life (Ft. T-Pain)","shit",-4,"AFINN"
"1123",3308,"Graduation","Good Life (Ft. T-Pain)","niggas",-5,"AFINN"
"1124",3311,"Graduation","Good Life (Ft. T-Pain)","free",1,"AFINN"
"1125",3311,"Graduation","Good Life (Ft. T-Pain)","shit",-4,"AFINN"
"1126",3320,"Graduation","Good Life (Ft. T-Pain)","ass",-4,"AFINN"
"1127",3322,"Graduation","Good Life (Ft. T-Pain)","haters",-3,"AFINN"
"1128",3325,"Graduation","Good Life (Ft. T-Pain)","hate",-6,"AFINN"
"1129",3327,"Graduation","Good Life (Ft. T-Pain)","pain",-2,"AFINN"
"1130",3333,"Graduation","Good Life (Ft. T-Pain)","shit",-4,"AFINN"
"1131",3344,"Graduation","Good Life (Ft. T-Pain)","ass",-4,"AFINN"
"1132",3362,"Graduation","Good Life (Ft. T-Pain)","hate",-6,"AFINN"
"1133",3364,"Graduation","Good Life (Ft. T-Pain)","pain",-2,"AFINN"
"1134",3370,"Graduation","Good Life (Ft. T-Pain)","shit",-4,"AFINN"
"1135",3381,"Graduation","Good Life (Ft. T-Pain)","broke",-1,"AFINN"
"1136",3381,"Graduation","Good Life (Ft. T-Pain)","rich",2,"AFINN"
"1137",3388,"Graduation","Good Life (Ft. T-Pain)","crazy",-2,"AFINN"
"1138",3398,"Graduation","Can't Tell Me Nothing","dream",1,"AFINN"
"1139",3398,"Graduation","Can't Tell Me Nothing","heaven",2,"AFINN"
"1140",3400,"Graduation","Can't Tell Me Nothing","god",1,"AFINN"
"1141",3401,"Graduation","Can't Tell Me Nothing","hard",-1,"AFINN"
"1142",3401,"Graduation","Can't Tell Me Nothing","reckless",-2,"AFINN"
"1143",3403,"Graduation","Can't Tell Me Nothing","arrested",-3,"AFINN"
"1144",3404,"Graduation","Can't Tell Me Nothing","pressure",-1,"AFINN"
"1145",3405,"Graduation","Can't Tell Me Nothing","stupidly",-2,"AFINN"
"1146",3409,"Graduation","Can't Tell Me Nothing","suing",-2,"AFINN"
"1147",3420,"Graduation","Can't Tell Me Nothing","excuse",-1,"AFINN"
"1148",3424,"Graduation","Can't Tell Me Nothing","suicide",-2,"AFINN"
"1149",3426,"Graduation","Can't Tell Me Nothing","died",-3,"AFINN"
"1150",3426,"Graduation","Can't Tell Me Nothing","jesus",1,"AFINN"
"1151",3428,"Graduation","Can't Tell Me Nothing","motherfucker",-5,"AFINN"
"1152",3444,"Graduation","Can't Tell Me Nothing","excuse",-1,"AFINN"
"1153",3450,"Graduation","Can't Tell Me Nothing","stop",-1,"AFINN"
"1154",3453,"Graduation","Can't Tell Me Nothing","faithful",3,"AFINN"
"1155",3456,"Graduation","Can't Tell Me Nothing","pleasure",3,"AFINN"
"1156",3456,"Graduation","Can't Tell Me Nothing","treasure",2,"AFINN"
"1157",3462,"Graduation","Can't Tell Me Nothing","hard",-1,"AFINN"
"1158",3463,"Graduation","Can't Tell Me Nothing","die",-3,"AFINN"
"1159",3463,"Graduation","Can't Tell Me Nothing","hard",-1,"AFINN"
"1160",3464,"Graduation","Can't Tell Me Nothing","god",1,"AFINN"
"1161",3465,"Graduation","Can't Tell Me Nothing","god",1,"AFINN"
"1162",3471,"Graduation","Can't Tell Me Nothing","excuse",-1,"AFINN"
"1163",3481,"Graduation","Barry Bonds (Ft. Lil Wayne)","damn",-4,"AFINN"
"1164",3481,"Graduation","Barry Bonds (Ft. Lil Wayne)","pay",-1,"AFINN"
"1165",3485,"Graduation","Barry Bonds (Ft. Lil Wayne)","favorite",2,"AFINN"
"1166",3488,"Graduation","Barry Bonds (Ft. Lil Wayne)","fresh",1,"AFINN"
"1167",3488,"Graduation","Barry Bonds (Ft. Lil Wayne)","shit",-4,"AFINN"
"1168",3489,"Graduation","Barry Bonds (Ft. Lil Wayne)","crazy",-2,"AFINN"
"1169",3494,"Graduation","Barry Bonds (Ft. Lil Wayne)","bitches",-5,"AFINN"
"1170",3494,"Graduation","Barry Bonds (Ft. Lil Wayne)","fresh",1,"AFINN"
"1171",3496,"Graduation","Barry Bonds (Ft. Lil Wayne)","asshole",-4,"AFINN"
"1172",3498,"Graduation","Barry Bonds (Ft. Lil Wayne)","shit",-4,"AFINN"
"1173",3500,"Graduation","Barry Bonds (Ft. Lil Wayne)","shit",-4,"AFINN"
"1174",3503,"Graduation","Barry Bonds (Ft. Lil Wayne)","crazy",-2,"AFINN"
"1175",3504,"Graduation","Barry Bonds (Ft. Lil Wayne)","pretty",1,"AFINN"
"1176",3505,"Graduation","Barry Bonds (Ft. Lil Wayne)","pretty",1,"AFINN"
"1177",3508,"Graduation","Barry Bonds (Ft. Lil Wayne)","insulted",-2,"AFINN"
"1178",3510,"Graduation","Barry Bonds (Ft. Lil Wayne)","hard",-1,"AFINN"
"1179",3512,"Graduation","Barry Bonds (Ft. Lil Wayne)","top",2,"AFINN"
"1180",3513,"Graduation","Barry Bonds (Ft. Lil Wayne)","top",2,"AFINN"
"1181",3517,"Graduation","Barry Bonds (Ft. Lil Wayne)","fresh",1,"AFINN"
"1182",3517,"Graduation","Barry Bonds (Ft. Lil Wayne)","shit",-4,"AFINN"
"1183",3518,"Graduation","Barry Bonds (Ft. Lil Wayne)","crazy",-2,"AFINN"
"1184",3525,"Graduation","Barry Bonds (Ft. Lil Wayne)","bright",1,"AFINN"
"1185",3528,"Graduation","Barry Bonds (Ft. Lil Wayne)","ha",2,"AFINN"
"1186",3531,"Graduation","Barry Bonds (Ft. Lil Wayne)","crazy",-2,"AFINN"
