"","album_name","track_title","track_n","lyric","line"
"308","The College Dropout","Jesus Walks",7,"Somebody tell these (niggas) who Kanye West is",10
"309","The College Dropout","Jesus Walks",7,"I walk through the valley of the Chi where death is",11
"310","The College Dropout","Jesus Walks",7,"Top floor the view alone will leave you breathless *gasps*",12
"311","The College Dropout","Jesus Walks",7,"Try to catch it *gasps* it's kinda hard",13
"312","The College Dropout","Jesus Walks",7,"Getting choked by detectives, yeah, yeah, now check the method",14
"313","The College Dropout","Jesus Walks",7,"They be askin' us questions, harass and arrest us",15
"314","The College Dropout","Jesus Walks",7,"Sayin' ""We eat pieces of shit like you for breakfast""",16
"315","The College Dropout","Jesus Walks",7,"Huh? Y'all eat pieces of shit? What's the basis?",17
"316","The College Dropout","Jesus Walks",7,"We ain't going nowhere but got suits and cases",18
"317","The College Dropout","Jesus Walks",7,"A trunk full of coke, rental car from Avis",19
"318","The College Dropout","Jesus Walks",7,"My mama used to say only Jesus can save us",20
"319","The College Dropout","Jesus Walks",7,"Well mama I know I act a fool",21
"320","The College Dropout","Jesus Walks",7,"But I'll be gone 'til November, I got packs to move",22
"321","The College Dropout","Jesus Walks",7,"I hope",23
"322","The College Dropout","Jesus Walks",7,"(Jesus walk)",24
"323","The College Dropout","Jesus Walks",7,"God show me the way because the Devil's tryna break me down",25
"324","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",26
"325","The College Dropout","Jesus Walks",7,"The only thing that I pray is that my feet don't fail me now",27
"326","The College Dropout","Jesus Walks",7,"(Jesus walk)",28
"327","The College Dropout","Jesus Walks",7,"And I don't think there's nothin' I can do now to right my wrongs",29
"328","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",30
"329","The College Dropout","Jesus Walks",7,"I wanna talk to God but I'm afraid cause we ain't spoke in so long",31
"330","The College Dropout","Jesus Walks",7,"(Jesus walk)",32
"331","The College Dropout","Jesus Walks",7,"God show me the way because the Devil's tryna break me down",33
"332","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",34
"333","The College Dropout","Jesus Walks",7,"The only thing that I pray is that my feet don't fail me now",35
"334","The College Dropout","Jesus Walks",7,"(Jesus walk)",36
"335","The College Dropout","Jesus Walks",7,"And I don't think there's nothin' I can do now to right my wrongs",37
"336","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",38
"337","The College Dropout","Jesus Walks",7,"I wanna talk to God but I'm afraid cause we ain't spoke in so long",39
"338","The College Dropout","Jesus Walks",7,"So long, so long",40
"339","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",41
"340","The College Dropout","Jesus Walks",7,"To the hustlers, killers, murderers, drug dealers, even the scrippers",42
"341","The College Dropout","Jesus Walks",7,"(Jesus walks for them)",43
"342","The College Dropout","Jesus Walks",7,"To the victims of welfare feel we livin' in Hell here, hell yeah",44
"343","The College Dropout","Jesus Walks",7,"(Jesus walks for them)",45
"344","The College Dropout","Jesus Walks",7,"Now, hear ye, hear ye, want to see Thee more clearly",46
"345","The College Dropout","Jesus Walks",7,"I know he hear me when my feet get weary",47
"346","The College Dropout","Jesus Walks",7,"Cause we're the almost nearly extinct",48
"347","The College Dropout","Jesus Walks",7,"We rappers is role models: we rap, we don't think",49
"348","The College Dropout","Jesus Walks",7,"I ain't here to argue about his facial features",50
"349","The College Dropout","Jesus Walks",7,"Or here to convert atheists into believers",51
"350","The College Dropout","Jesus Walks",7,"I'm just tryna say the way school need teachers",52
"351","The College Dropout","Jesus Walks",7,"The way Kathie Lee needed Regis, that's the way I need Jesus",53
"352","The College Dropout","Jesus Walks",7,"So here go my single, dawg, radio needs this",54
"353","The College Dropout","Jesus Walks",7,"They say you can rap about anything except for Jesus",55
"354","The College Dropout","Jesus Walks",7,"That means guns, sex, lies, videotape",56
"355","The College Dropout","Jesus Walks",7,"But if I talk about God my record won't get played, huh?",57
"356","The College Dropout","Jesus Walks",7,"Well if this take away from my spins",58
"357","The College Dropout","Jesus Walks",7,"Which'll probably take away from my ends",59
"358","The College Dropout","Jesus Walks",7,"Then I hope this take away from my sins",60
"359","The College Dropout","Jesus Walks",7,"And bring the day that I'm dreamin' about",61
"360","The College Dropout","Jesus Walks",7,"Next time I'm in the club, everybody screamin' out",62
"361","The College Dropout","Jesus Walks",7,"(Jesus walk)",63
"362","The College Dropout","Jesus Walks",7,"God show me the way because the Devil's tryna break me down",64
"363","The College Dropout","Jesus Walks",7,"(Jesus walk with me)",65
"364","The College Dropout","Jesus Walks",7,"The only thing that I pray is that my feet don't fail me now",66
"365","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"When it comes to being true, at least true to me",1
"366","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"One thing I've found, one thing I found",2
"367","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Oh no, you'll never let me down",3
"368","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",4
"369","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",5
"370","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",6
"371","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",7
"372","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",8
"373","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",9
"374","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Yo, first I snatched the streets, then I snatched the charts",10
"375","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"First I had they ear, now I have they heart",11
"376","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Rappers came and went, I've been here from the start",12
"377","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"I seen them put it together, watched them take it apart",13
"378","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Seen the Rovers roll up with ribbons",14
"379","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"I seen them re-po'd, re-sold, then re-driven",15
"380","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"So when I reload, he holds number one position",16
"381","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"When you hot, I'm hot",17
"382","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"And when your feet cold, mines is sizzling",18
"383","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"It's plain to see, niggas can't fuck with me",19
"384","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"'cause I'mma be that nigga for life",20
"385","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"This is not an image, this is God given",21
"386","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"This is hard livin', mixed with Cristal sippin'",22
"387","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"It's the most consistent, Hov",23
"388","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Give you the most hits you can fit inside a whole disc and",24
"389","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Nigga I'm home on these charts, y'all niggas visitin'",25
"390","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"It's Hov tradition, Jeff Gordon of rap",26
"391","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"I'm back to claim pole position, holla at ya boy",27
"392","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"When it comes to being true, at least true to me",28
"393","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"One thing I've found, one thing I found",29
"394","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Oh no, you'll never let me down",30
"395","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",31
"396","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",32
"397","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",33
"398","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",34
"399","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",35
"400","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Get up, I get down",36
"401","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"I get down for my grandfather",37
"402","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"who took my mama",38
"403","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Made her sit in that seat where white folks ain't want us to eat",39
"404","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"At the tender age of 6 she was arrested for the sit-ins",40
"405","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"And with that in my blood I was born to be different",41
"406","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Now niggas can't make it to ballots to choose leadership",42
"407","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"But we can make it to Jacob's and to the dealership",43
"408","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"That's why I hear new music and I just don't be feelin' it",44
"409","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Racism's still alive, they just be concealin' it",45
"410","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"But I know they don't want me in the damn club",46
"411","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"They even made me show ID to get inside of Sam's Club",47
"412","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"I done did dirt and went to church to get my hands scrubbed",48
"413","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Swear I've been baptized 'least three or four times",49
"414","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"But in the land where niggas praise Yukons and getting paid",50
"415","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"It's gonna take a lot more than coupons to get us saved",51
"416","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Like it take a lot more than doo rags to get you waves",52
"417","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Nothing sad as that day my girl's father passed away",53
"418","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"So I promised to Mr. Rainey I'm gonna marry your daughter",54
"419","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"And you know I gotta thank you for the way that she was brought up",55
"420","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"And I know that you were smiling when you see the car I bought her",56
"421","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"You sent tears from heaven when you seen my car get balled up",57
"422","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"But I can't complain what the accident did to my left eye",58
"423","The College Dropout","Never Let Me Down (Ft. JAY-Z & J. Ivy)",8,"Cause look what an accident did to Left Eye",59
